t,Value,Expiry
42739.00,56.9,43151.00
42740.00,57.32,43151.00
42741.00,57.57,43151.00
42744.00,56.11,43151.00
42745.00,55.25,43151.00
42746.00,56.37,43151.00
42747.00,57.07,43151.00
42748.00,56.38,43151.00
42752.00,56.2,43151.00
42753.00,54.97,43151.00
42754.00,55.12,43151.00
42755.00,56.12,43151.00
42758.00,55.77,43151.00
42759.00,55.9,43151.00
42760.00,55.49,43151.00
42761.00,56.28,43151.00
42762.00,55.6,43151.00
42765.00,55.37,43151.00
42766.00,55.46,43151.00
42767.00,56.23,43151.00
42768.00,56,43151.00
42769.00,56.37,43151.00
42772.00,55.69,43151.00
42773.00,54.81,43151.00
42774.00,54.85,43151.00
42775.00,55.33,43151.00
42776.00,56.05,43151.00
42779.00,55.24,43151.00
42780.00,55.38,43151.00
42781.00,55.06,43151.00
42782.00,54.84,43151.00
42783.00,54.79,43151.00
42787.00,54.85,43151.00
42788.00,54.39,43151.00
42789.00,55.01,43151.00
42790.00,54.68,43151.00
42793.00,54.88,43151.00
42794.00,55.17,43151.00
42795.00,55.03,43151.00
42796.00,54.12,43151.00
42797.00,54.73,43151.00
42800.00,54.83,43151.00
42801.00,54.7,43151.00
42802.00,52.22,43151.00
42803.00,51.36,43151.00
42804.00,50.51,43151.00
42807.00,50.6,43151.00
42808.00,50.12,43151.00
42809.00,50.72,43151.00
42810.00,50.43,43151.00
42811.00,50.46,43151.00
42814.00,50.35,43151.00
42815.00,50.05,43151.00
42816.00,49.99,43151.00
42817.00,49.7,43151.00
42818.00,49.87,43151.00
42821.00,49.87,43151.00
42822.00,50.23,43151.00
42823.00,51.05,43151.00
42824.00,51.77,43151.00
42825.00,52.09,43151.00
42828.00,52.03,43151.00
42829.00,52.77,43151.00
42830.00,52.8,43151.00
42831.00,53.19,43151.00
42832.00,53.55,43151.00
42835.00,54.34,43151.00
42836.00,54.7,43151.00
42837.00,54.68,43151.00
42838.00,54.77,43151.00
42842.00,54.42,43151.00
42843.00,54.17,43151.00
42844.00,52.28,43151.00
42845.00,52.27,43151.00
42846.00,51.43,43151.00
42849.00,51.08,43151.00
42850.00,51.14,43151.00
42851.00,51.15,43151.00
42852.00,50.49,43151.00
42853.00,50.75,43151.00
42856.00,50.37,43151.00
42857.00,49.27,43151.00
42858.00,49.51,43151.00
42859.00,47.55,43151.00
42860.00,48.37,43151.00
42863.00,48.71,43151.00
42864.00,48.19,43151.00
42865.00,49.35,43151.00
42866.00,49.74,43151.00
42867.00,49.51,43151.00
42870.00,50.18,43151.00
42871.00,50.28,43151.00
42872.00,50.66,43151.00
42873.00,50.74,43151.00
42874.00,51.62,43151.00
42877.00,52.08,43151.00
42878.00,52.29,43151.00
42879.00,52.02,43151.00
42880.00,49.84,43151.00
42881.00,50.66,43151.00
42885.00,50.58,43151.00
42886.00,49.26,43151.00
42887.00,49.37,43151.00
42888.00,48.7,43151.00
42891.00,48.48,43151.00
42892.00,49.04,43151.00
42893.00,47.27,43151.00
42894.00,47.43,43151.00
42895.00,47.49,43151.00
42898.00,47.63,43151.00
42899.00,47.92,43151.00
42900.00,46.41,43151.00
42901.00,46.32,43151.00
42902.00,46.57,43151.00
42905.00,46.12,43151.00
42906.00,45.27,43151.00
42907.00,44.23,43151.00
42908.00,44.44,43151.00
42909.00,44.77,43151.00
42912.00,45.06,43151.00
42913.00,45.96,43151.00
42914.00,46.47,43151.00
42915.00,46.69,43151.00
42916.00,47.7,43151.00
42919.00,48.63,43151.00
42921.00,46.81,43151.00
42922.00,47.07,43151.00
42923.00,45.78,43151.00
42926.00,46.04,43151.00
42927.00,46.59,43151.00
42928.00,46.79,43151.00
42929.00,47.31,43151.00
42930.00,47.86,43151.00
42933.00,47.53,43151.00
42934.00,47.82,43151.00
42935.00,48.53,43151.00
42936.00,48.14,43151.00
42937.00,47.02,43151.00
42940.00,47.48,43151.00
42941.00,48.78,43151.00
42942.00,49.36,43151.00
42943.00,49.65,43151.00
42944.00,50.1,43151.00
42947.00,50.58,43151.00
42948.00,49.83,43151.00
42949.00,50.23,43151.00
42950.00,49.75,43151.00
42951.00,50.28,43151.00
42954.00,50.24,43151.00
42955.00,50.01,43151.00
42956.00,50.33,43151.00
42957.00,49.25,43151.00
42958.00,49.52,43151.00
42961.00,48.43,43151.00
42962.00,48.32,43151.00
42963.00,47.64,43151.00
42964.00,47.84,43151.00
42965.00,49.17,43151.00
42968.00,48.05,43151.00
42969.00,48.58,43151.00
42970.00,49.22,43151.00
42971.00,48.4,43151.00
42972.00,48.83,43151.00
42975.00,47.88,43151.00
42976.00,48.22,43151.00
42977.00,47.65,43151.00
42978.00,49.5,43151.00
42979.00,49.55,43151.00
42983.00,50.26,43151.00
42984.00,50.66,43151.00
42985.00,50.64,43151.00
42986.00,49.46,43151.00
42989.00,49.88,43151.00
42990.00,49.9,43151.00
42991.00,50.66,43151.00
42992.00,51.17,43151.00
42993.00,51.44,43151.00
42996.00,51.18,43151.00
42997.00,50.82,43151.00
42998.00,51.56,43151.00
42999.00,51.49,43151.00
43000.00,51.56,43151.00
43003.00,52.88,43151.00
43004.00,52.6,43151.00
43005.00,52.76,43151.00
43006.00,52.24,43151.00
43007.00,52.24,43151.00
43010.00,51.33,43151.00
43011.00,51.22,43151.00
43012.00,50.92,43151.00
43013.00,51.77,43151.00
43014.00,50.27,43151.00
43017.00,50.53,43151.00
43018.00,51.68,43151.00
43019.00,52.05,43151.00
43020.00,51.47,43151.00
43021.00,52.21,43151.00
43024.00,52.59,43151.00
43025.00,52.46,43151.00
43026.00,52.64,43151.00
43027.00,51.97,43151.00
43028.00,52.26,43151.00
43031.00,52.26,43151.00
43032.00,52.87,43151.00
43033.00,52.71,43151.00
43034.00,53.1,43151.00
43035.00,54.21,43151.00
43038.00,54.53,43151.00
43039.00,54.72,43151.00
43040.00,54.66,43151.00
43041.00,54.93,43151.00
43042.00,56.02,43151.00
43045.00,57.72,43151.00
43046.00,57.63,43151.00
43047.00,57.32,43151.00
43048.00,57.65,43151.00
43049.00,57.28,43151.00
43052.00,57.27,43151.00
43053.00,56.16,43151.00
43054.00,55.79,43151.00
43055.00,55.6,43151.00
43056.00,56.87,43151.00
43059.00,56.6,43151.00
43060.00,56.96,43151.00
43061.00,57.94,43151.00
43063.00,58.73,43151.00
43066.00,58.08,43151.00
43067.00,58,43151.00
43068.00,57.31,43151.00
43069.00,57.4,43151.00
43070.00,58.31,43151.00
43073.00,57.42,43151.00
43074.00,57.65,43151.00
43075.00,56.05,43151.00
43076.00,56.76,43151.00
43077.00,57.46,43151.00
43080.00,58.04,43151.00
43081.00,57.13,43151.00
43082.00,56.5,43151.00
43083.00,57.01,43151.00
43084.00,57.24,43151.00
43087.00,57.23,43151.00
43088.00,57.58,43151.00
43089.00,58.13,43151.00
43090.00,58.4,43151.00
43091.00,58.54,43151.00
43095.00,60,43151.00
43096.00,59.69,43151.00
43097.00,59.87,43151.00
43098.00,60.44,43151.00
43102.00,60.38,43151.00
43103.00,61.55,43151.00
43104.00,61.9,43151.00
43105.00,61.41,43151.00
43108.00,61.72,43151.00
43109.00,62.87,43151.00
43110.00,63.42,43151.00
43111.00,63.68,43151.00
43112.00,64.23,43151.00
43116.00,63.67,43151.00
43117.00,63.92,43151.00
43118.00,63.89,43151.00
43119.00,63.31,43151.00
43122.00,63.57,43151.00
43123.00,64.47,43151.00
43124.00,65.61,43151.00
43125.00,65.51,43151.00
43126.00,66.14,43151.00
43129.00,65.56,43151.00
43130.00,64.5,43151.00
43131.00,64.73,43151.00
43132.00,65.8,43151.00
43133.00,65.45,43151.00
43136.00,64.15,43151.00
43137.00,63.39,43151.00
43138.00,61.79,43151.00
43139.00,61.15,43151.00
43140.00,59.2,43151.00
43143.00,59.29,43151.00
43144.00,59.19,43151.00
43145.00,60.6,43151.00
43146.00,61.34,43151.00
43147.00,61.68,43151.00
43151.00,61.9,43151.00
41229.00,85.6,43122.00
41232.00,85.73,43122.00
41233.00,85.16,43122.00
41234.00,85.75,43122.00
41236.00,87.02,43122.00
41239.00,86.19,43122.00
41240.00,85.94,43122.00
41241.00,86,43122.00
41242.00,85.97,43122.00
41243.00,86,43122.00
41246.00,85.91,43122.00
41247.00,85.71,43122.00
41248.00,86.07,43122.00
41249.00,85.53,43122.00
41250.00,85.53,43122.00
41253.00,85.11,43122.00
41254.00,85.43,43122.00
41255.00,85.57,43122.00
41256.00,84.53,43122.00
41257.00,85.28,43122.00
41260.00,84.65,43122.00
41261.00,84.74,43122.00
41262.00,85.5,43122.00
41263.00,85.2,43122.00
41264.00,84.96,43122.00
41267.00,85.03,43122.00
41269.00,85.61,43122.00
41270.00,85.68,43122.00
41271.00,85.65,43122.00
41274.00,86.3,43122.00
41276.00,85.73,43122.00
41277.00,84.82,43122.00
41278.00,84.7,43122.00
41281.00,85.18,43122.00
41282.00,85.07,43122.00
41283.00,85.16,43122.00
41284.00,84.91,43122.00
41285.00,84.65,43122.00
41288.00,85.15,43122.00
41289.00,84.94,43122.00
41290.00,85.34,43122.00
41291.00,85.22,43122.00
41292.00,85.11,43122.00
41296.00,85.13,43122.00
41297.00,85.52,43122.00
41298.00,85.5,43122.00
41299.00,85.09,43122.00
41302.00,85.52,43122.00
41303.00,85.26,43122.00
41304.00,85.24,43122.00
41305.00,85.22,43122.00
41306.00,84.44,43122.00
41309.00,84.26,43122.00
41310.00,85.21,43122.00
41311.00,85.61,43122.00
41312.00,85.81,43122.00
41313.00,86.17,43122.00
41316.00,86.52,43122.00
41317.00,85.76,43122.00
41318.00,85.96,43122.00
41319.00,86.05,43122.00
41320.00,85.44,43122.00
41324.00,84.84,43122.00
41325.00,84.57,43122.00
41326.00,83.7,43122.00
41327.00,84.02,43122.00
41330.00,84.12,43122.00
41331.00,84.19,43122.00
41332.00,83.87,43122.00
41333.00,83.54,43122.00
41334.00,84.03,43122.00
41337.00,83.91,43122.00
41338.00,84.45,43122.00
41339.00,83.81,43122.00
41340.00,83.67,43122.00
41341.00,83.79,43122.00
41344.00,83.61,43122.00
41345.00,84.34,43122.00
41346.00,84.13,43122.00
41347.00,84.36,43122.00
41348.00,84.82,43122.00
41351.00,85.37,43122.00
41352.00,84.56,43122.00
41353.00,84.2,43122.00
41354.00,83.98,43122.00
41355.00,83.81,43122.00
41358.00,83.82,43122.00
41359.00,84.32,43122.00
41360.00,84.62,43122.00
41361.00,84.79,43122.00
41365.00,84.67,43122.00
41366.00,84.4,43122.00
41367.00,84.16,43122.00
41368.00,84.61,43122.00
41369.00,85.09,43122.00
41372.00,85.06,43122.00
41373.00,85.13,43122.00
41374.00,85.21,43122.00
41375.00,85.5,43122.00
41376.00,85.09,43122.00
41379.00,83.49,43122.00
41380.00,83.28,43122.00
41381.00,81.6,43122.00
41382.00,81.19,43122.00
41383.00,81.73,43122.00
41386.00,82.78,43122.00
41387.00,83.11,43122.00
41388.00,83.68,43122.00
41389.00,84.77,43122.00
41390.00,84.08,43122.00
41393.00,84.05,43122.00
41394.00,84,43122.00
41395.00,82.68,43122.00
41396.00,84.23,43122.00
41397.00,84.14,43122.00
41400.00,84.28,43122.00
41401.00,84.28,43122.00
41402.00,84.37,43122.00
41403.00,83.93,43122.00
41404.00,84,43122.00
41407.00,83.83,43122.00
41408.00,83.54,43122.00
41409.00,83.95,43122.00
41410.00,84.21,43122.00
41411.00,84.15,43122.00
41414.00,84.21,43122.00
41415.00,84.29,43122.00
41416.00,84.08,43122.00
41417.00,83.6,43122.00
41418.00,83.42,43122.00
41422.00,83.33,43122.00
41423.00,82.48,43122.00
41424.00,82.67,43122.00
41425.00,82.48,43122.00
41428.00,83.39,43122.00
41429.00,82.93,43122.00
41430.00,82.96,43122.00
41431.00,83.37,43122.00
41432.00,83.1,43122.00
41435.00,83.47,43122.00
41436.00,83.05,43122.00
41437.00,83.35,43122.00
41438.00,83.21,43122.00
41439.00,82.95,43122.00
41442.00,83.02,43122.00
41443.00,82.75,43122.00
41444.00,82.37,43122.00
41445.00,80.32,43122.00
41446.00,79.44,43122.00
41449.00,80.31,43122.00
41450.00,81.05,43122.00
41451.00,81.11,43122.00
41452.00,80.98,43122.00
41453.00,80.34,43122.00
41456.00,79.95,43122.00
41457.00,80.38,43122.00
41458.00,80.72,43122.00
41460.00,80.31,43122.00
41463.00,80.73,43122.00
41464.00,80.99,43122.00
41465.00,81.95,43122.00
41466.00,82.53,43122.00
41467.00,82.3,43122.00
41470.00,81.85,43122.00
41471.00,81.46,43122.00
41472.00,81.34,43122.00
41473.00,81.09,43122.00
41474.00,81.15,43122.00
41477.00,81.29,43122.00
41478.00,81.48,43122.00
41479.00,81.41,43122.00
41480.00,82.07,43122.00
41481.00,82.93,43122.00
41484.00,82.75,43122.00
41485.00,82.67,43122.00
41486.00,82.6,43122.00
41487.00,82.23,43122.00
41488.00,82.37,43122.00
41491.00,82.82,43122.00
41492.00,82.61,43122.00
41493.00,82.91,43122.00
41494.00,82.97,43122.00
41495.00,83.04,43122.00
41498.00,82.99,43122.00
41499.00,83.03,43122.00
41500.00,83.25,43122.00
41501.00,82.87,43122.00
41502.00,82.62,43122.00
41505.00,82.47,43122.00
41506.00,82.91,43122.00
41507.00,82.71,43122.00
41508.00,82.56,43122.00
41509.00,82.39,43122.00
41512.00,82.35,43122.00
41513.00,82.61,43122.00
41514.00,81.9,43122.00
41515.00,81.38,43122.00
41516.00,82.13,43122.00
41520.00,82.12,43122.00
41521.00,82.26,43122.00
41522.00,82.27,43122.00
41523.00,81.92,43122.00
41526.00,81.44,43122.00
41527.00,81.59,43122.00
41528.00,81.63,43122.00
41529.00,81.85,43122.00
41530.00,82.02,43122.00
41533.00,82.05,43122.00
41534.00,81.92,43122.00
41535.00,81.95,43122.00
41536.00,82.23,43122.00
41537.00,82.31,43122.00
41540.00,82.37,43122.00
41541.00,82.5,43122.00
41542.00,82.24,43122.00
41543.00,82.64,43122.00
41544.00,82.07,43122.00
41547.00,82.41,43122.00
41548.00,82.56,43122.00
41549.00,82.61,43122.00
41550.00,82.06,43122.00
41551.00,82.48,43122.00
41554.00,82.79,43122.00
41555.00,82.12,43122.00
41556.00,82.12,43122.00
41557.00,82.22,43122.00
41558.00,82.43,43122.00
41561.00,82.29,43122.00
41562.00,82.35,43122.00
41563.00,81.85,43122.00
41564.00,81.47,43122.00
41565.00,82.19,43122.00
41568.00,82.56,43122.00
41569.00,81.85,43122.00
41570.00,81.01,43122.00
41571.00,80.96,43122.00
41572.00,81.17,43122.00
41575.00,81.28,43122.00
41576.00,81.4,43122.00
41577.00,82.15,43122.00
41578.00,82.15,43122.00
41579.00,81.94,43122.00
41582.00,81.88,43122.00
41583.00,81.87,43122.00
41584.00,81.62,43122.00
41585.00,81.96,43122.00
41586.00,81.6,43122.00
41589.00,81.74,43122.00
41590.00,81.67,43122.00
41591.00,81.84,43122.00
41592.00,81.8,43122.00
41593.00,81.85,43122.00
41596.00,81.56,43122.00
41597.00,81.26,43122.00
41598.00,81.44,43122.00
41599.00,81,43122.00
41600.00,81.04,43122.00
41603.00,81.39,43122.00
41604.00,81.55,43122.00
41605.00,81.45,43122.00
41607.00,81.78,43122.00
41610.00,81.92,43122.00
41611.00,81.74,43122.00
41612.00,81.58,43122.00
41613.00,81.03,43122.00
41614.00,81.21,43122.00
41617.00,81.32,43122.00
41618.00,81.16,43122.00
41619.00,81.44,43122.00
41620.00,81.18,43122.00
41621.00,80.18,43122.00
41624.00,80.5,43122.00
41625.00,80.62,43122.00
41626.00,79.96,43122.00
41627.00,79.59,43122.00
41628.00,79.33,43122.00
41631.00,79.4,43122.00
41632.00,79.33,43122.00
41634.00,79.54,43122.00
41635.00,79.71,43122.00
41638.00,79.68,43122.00
41639.00,79.54,43122.00
41641.00,78.58,43122.00
41642.00,78.25,43122.00
41645.00,78.34,43122.00
41646.00,77.34,43122.00
41647.00,76.77,43122.00
41648.00,77.01,43122.00
41649.00,77.04,43122.00
41652.00,76.96,43122.00
41653.00,77.74,43122.00
41654.00,78.12,43122.00
41655.00,77.24,43122.00
41656.00,77.28,43122.00
41660.00,77.21,43122.00
41661.00,77.25,43122.00
41662.00,76.99,43122.00
41663.00,77.46,43122.00
41666.00,77.32,43122.00
41667.00,77.6,43122.00
41668.00,77.28,43122.00
41669.00,77.22,43122.00
41670.00,76.71,43122.00
41673.00,77.08,43122.00
41674.00,77.76,43122.00
41675.00,78.88,43122.00
41676.00,79.03,43122.00
41677.00,79.44,43122.00
41680.00,79.16,43122.00
41681.00,79.72,43122.00
41682.00,79.92,43122.00
41683.00,80.09,43122.00
41684.00,80.13,43122.00
41688.00,79.51,43122.00
41689.00,79.25,43122.00
41690.00,79.59,43122.00
41691.00,79.76,43122.00
41694.00,79.98,43122.00
41695.00,79.67,43122.00
41696.00,79.8,43122.00
41697.00,80.1,43122.00
41698.00,80.38,43122.00
41701.00,80.35,43122.00
41702.00,80.17,43122.00
41703.00,80.64,43122.00
41704.00,81.14,43122.00
41705.00,81.21,43122.00
41708.00,80.84,43122.00
41709.00,81.23,43122.00
41710.00,81.12,43122.00
41711.00,81.54,43122.00
41712.00,81.59,43122.00
41715.00,81.12,43122.00
41716.00,81,43122.00
41717.00,80.8,43122.00
41718.00,81.01,43122.00
41719.00,81.15,43122.00
41722.00,81.1,43122.00
41723.00,80.9,43122.00
41724.00,80.93,43122.00
41725.00,80.82,43122.00
41726.00,80.26,43122.00
41729.00,80.61,43122.00
41730.00,80.83,43122.00
41731.00,81.67,43122.00
41732.00,82.05,43122.00
41733.00,81.98,43122.00
41736.00,82.07,43122.00
41737.00,81.97,43122.00
41738.00,81.89,43122.00
41739.00,81.97,43122.00
41740.00,81.86,43122.00
41743.00,81.99,43122.00
41744.00,82.01,43122.00
41745.00,82.26,43122.00
41746.00,82.33,43122.00
41750.00,82.68,43122.00
41751.00,82.98,43122.00
41752.00,83.02,43122.00
41753.00,82.77,43122.00
41754.00,82.55,43122.00
41757.00,82.51,43122.00
41758.00,82.45,43122.00
41759.00,82.23,43122.00
41760.00,82.15,43122.00
41761.00,82.05,43122.00
41764.00,82.01,43122.00
41765.00,81.91,43122.00
41766.00,82.45,43122.00
41767.00,82.38,43122.00
41768.00,82.19,43122.00
41771.00,82.37,43122.00
41772.00,82.63,43122.00
41773.00,82.65,43122.00
41774.00,82.81,43122.00
41775.00,83.06,43122.00
41778.00,83.01,43122.00
41779.00,83.3,43122.00
41780.00,83.41,43122.00
41781.00,83.69,43122.00
41782.00,83.93,43122.00
41786.00,83.93,43122.00
41787.00,84.31,43122.00
41788.00,84.15,43122.00
41789.00,84.34,43122.00
41792.00,84.49,43122.00
41793.00,84.63,43122.00
41794.00,84.5,43122.00
41795.00,85.04,43122.00
41796.00,85.05,43122.00
41799.00,85.3,43122.00
41800.00,85.43,43122.00
41801.00,85.66,43122.00
41802.00,85.64,43122.00
41803.00,85.78,43122.00
41806.00,86.41,43122.00
41807.00,86.92,43122.00
41808.00,87.24,43122.00
41809.00,87.64,43122.00
41810.00,87.55,43122.00
41813.00,87.83,43122.00
41814.00,87.83,43122.00
41815.00,88.44,43122.00
41816.00,88.22,43122.00
41817.00,88.38,43122.00
41820.00,88.52,43122.00
41821.00,89.34,43122.00
41822.00,89.36,43122.00
41823.00,89.56,43122.00
41827.00,89.89,43122.00
41828.00,89.55,43122.00
41829.00,89.42,43122.00
41830.00,89.1,43122.00
41831.00,88.68,43122.00
41834.00,89.33,43122.00
41835.00,88.73,43122.00
41836.00,88.21,43122.00
41837.00,87.41,43122.00
41838.00,87.08,43122.00
41841.00,88.62,43122.00
41842.00,88.36,43122.00
41843.00,89.03,43122.00
41844.00,88.84,43122.00
41845.00,89.1,43122.00
41848.00,88.27,43122.00
41849.00,88.07,43122.00
41850.00,88.15,43122.00
41851.00,87.71,43122.00
41852.00,88.03,43122.00
41855.00,88.3,43122.00
41856.00,88.39,43122.00
41857.00,88.64,43122.00
41858.00,89.18,43122.00
41859.00,88.71,43122.00
41862.00,88.82,43122.00
41863.00,88.89,43122.00
41864.00,89.32,43122.00
41865.00,88.47,43122.00
41866.00,88.83,43122.00
41869.00,88.69,43122.00
41870.00,88.47,43122.00
41871.00,88.04,43122.00
41872.00,87.85,43122.00
41873.00,88.39,43122.00
41876.00,88.5,43122.00
41877.00,88.61,43122.00
41878.00,88.24,43122.00
41879.00,87.67,43122.00
41880.00,87.68,43122.00
41884.00,86.96,43122.00
41885.00,87.27,43122.00
41886.00,87.1,43122.00
41887.00,87.12,43122.00
41890.00,87.38,43122.00
41891.00,87.55,43122.00
41892.00,87.53,43122.00
41893.00,87.54,43122.00
41894.00,87.52,43122.00
41897.00,87.61,43122.00
41898.00,87.98,43122.00
41899.00,87.76,43122.00
41900.00,87.55,43122.00
41901.00,87.63,43122.00
41904.00,87.36,43122.00
41905.00,87.13,43122.00
41906.00,86.83,43122.00
41907.00,86.75,43122.00
41908.00,86.34,43122.00
41911.00,85.87,43122.00
41912.00,84.64,43122.00
41913.00,84.66,43122.00
41914.00,83.8,43122.00
41915.00,83.18,43122.00
41918.00,83.94,43122.00
41919.00,83.78,43122.00
41920.00,83.8,43122.00
41921.00,83.78,43122.00
41922.00,83.91,43122.00
41925.00,84.48,43122.00
41926.00,83.29,43122.00
41927.00,81.83,43122.00
41928.00,81.04,43122.00
41929.00,81.05,43122.00
41932.00,80.33,43122.00
41933.00,79.53,43122.00
41934.00,79.17,43122.00
41935.00,79.9,43122.00
41936.00,80.23,43122.00
41939.00,79.94,43122.00
41940.00,80.22,43122.00
41941.00,80.58,43122.00
41942.00,80.29,43122.00
41943.00,80.64,43122.00
41946.00,81.06,43122.00
41947.00,80.42,43122.00
41948.00,80.17,43122.00
41949.00,80.27,43122.00
41950.00,80.1,43122.00
41953.00,79.61,43122.00
41954.00,79.99,43122.00
41955.00,79.69,43122.00
41956.00,77.81,43122.00
41957.00,78.81,43122.00
41960.00,78.94,43122.00
41961.00,78.61,43122.00
41962.00,78.07,43122.00
41963.00,78.45,43122.00
41964.00,79.39,43122.00
41967.00,79.01,43122.00
41968.00,78.32,43122.00
41969.00,78.55,43122.00
41971.00,74.4,43122.00
41974.00,76.31,43122.00
41975.00,75.1,43122.00
41976.00,75,43122.00
41977.00,73.89,43122.00
41978.00,72.86,43122.00
41981.00,70.7,43122.00
41982.00,71.08,43122.00
41983.00,69.29,43122.00
41984.00,69.21,43122.00
41985.00,67.39,43122.00
41988.00,66.1,43122.00
41989.00,65.09,43122.00
41990.00,65.51,43122.00
41991.00,64.92,43122.00
41992.00,67.73,43122.00
41995.00,67.46,43122.00
41996.00,68.86,43122.00
41997.00,68.94,43122.00
41999.00,68.57,43122.00
42002.00,67.87,43122.00
42003.00,67.97,43122.00
42004.00,67.91,43122.00
42006.00,67.44,43122.00
42009.00,66.04,43122.00
42010.00,63.96,43122.00
42011.00,63.51,43122.00
42012.00,63.57,43122.00
42013.00,64.29,43122.00
42016.00,63.5,43122.00
42017.00,64.02,43122.00
42018.00,64.98,43122.00
42019.00,62.99,43122.00
42020.00,63.97,43122.00
42024.00,62.53,43122.00
42025.00,63.17,43122.00
42026.00,62.64,43122.00
42027.00,62.94,43122.00
42030.00,62.86,43122.00
42031.00,63.83,43122.00
42032.00,63.18,43122.00
42033.00,63.91,43122.00
42034.00,66.42,43122.00
42037.00,66.83,43122.00
42038.00,68.24,43122.00
42039.00,66.14,43122.00
42040.00,66.62,43122.00
42041.00,66.14,43122.00
42044.00,66.78,43122.00
42045.00,66.08,43122.00
42046.00,66.02,43122.00
42047.00,67.17,43122.00
42048.00,66.72,43122.00
42052.00,66.43,43122.00
42053.00,65.79,43122.00
42054.00,64.92,43122.00
42055.00,65.62,43122.00
42058.00,65.66,43122.00
42059.00,66.02,43122.00
42060.00,66.86,43122.00
42061.00,66.17,43122.00
42062.00,66.65,43122.00
42065.00,66.01,43122.00
42066.00,66.75,43122.00
42067.00,65.73,43122.00
42068.00,65.31,43122.00
42069.00,64.83,43122.00
42072.00,64.4,43122.00
42073.00,63.61,43122.00
42074.00,63.84,43122.00
42075.00,63.42,43122.00
42076.00,62.46,43122.00
42079.00,62.43,43122.00
42080.00,61.68,43122.00
42081.00,63.4,43122.00
42082.00,62.17,43122.00
42083.00,62.9,43122.00
42086.00,63.24,43122.00
42087.00,62.62,43122.00
42088.00,62.9,43122.00
42089.00,63.37,43122.00
42090.00,61.96,43122.00
42093.00,62.65,43122.00
42094.00,62.32,43122.00
42095.00,63.44,43122.00
42096.00,62.64,43122.00
42100.00,63.59,43122.00
42101.00,63.28,43122.00
42102.00,61.85,43122.00
42103.00,62.76,43122.00
42104.00,63.4,43122.00
42107.00,63.16,43122.00
42108.00,63.41,43122.00
42109.00,64.98,43122.00
42110.00,65.24,43122.00
42111.00,64.52,43122.00
42114.00,65.41,43122.00
42115.00,65.32,43122.00
42116.00,65.76,43122.00
42117.00,66.41,43122.00
42118.00,65.7,43122.00
42121.00,65.65,43122.00
42122.00,65.56,43122.00
42123.00,65.63,43122.00
42124.00,65.75,43122.00
42125.00,65.72,43122.00
42128.00,65.99,43122.00
42129.00,66.43,43122.00
42130.00,66.66,43122.00
42131.00,65.91,43122.00
42132.00,66.36,43122.00
42135.00,66.4,43122.00
42136.00,66.85,43122.00
42137.00,66.45,43122.00
42138.00,66.62,43122.00
42139.00,66.55,43122.00
42142.00,66.17,43122.00
42143.00,65.05,43122.00
42144.00,65.42,43122.00
42145.00,65.63,43122.00
42146.00,65.03,43122.00
42150.00,64.42,43122.00
42151.00,63.84,43122.00
42152.00,63.97,43122.00
42153.00,65.05,43122.00
42156.00,64.5,43122.00
42157.00,65.2,43122.00
42158.00,64.65,43122.00
42159.00,63.94,43122.00
42160.00,65.22,43122.00
42163.00,64.52,43122.00
42164.00,65.43,43122.00
42165.00,66.06,43122.00
42166.00,65.61,43122.00
42167.00,64.68,43122.00
42170.00,64.93,43122.00
42171.00,65.19,43122.00
42172.00,65.18,43122.00
42173.00,65.51,43122.00
42174.00,64.8,43122.00
42177.00,65.4,43122.00
42178.00,65.27,43122.00
42179.00,64.79,43122.00
42180.00,64.41,43122.00
42181.00,64.5,43122.00
42184.00,63.79,43122.00
42185.00,64.42,43122.00
42186.00,63.71,43122.00
42187.00,63.72,43122.00
42191.00,60.27,43122.00
42192.00,60.41,43122.00
42193.00,60.42,43122.00
42194.00,61.22,43122.00
42195.00,61.82,43122.00
42198.00,61.9,43122.00
42199.00,62.02,43122.00
42200.00,60.75,43122.00
42201.00,60.21,43122.00
42202.00,60.02,43122.00
42205.00,59.91,43122.00
42206.00,60.53,43122.00
42207.00,59.57,43122.00
42208.00,58.9,43122.00
42209.00,58.29,43122.00
42212.00,58.2,43122.00
42213.00,58.39,43122.00
42214.00,58.54,43122.00
42215.00,58.68,43122.00
42216.00,58.14,43122.00
42219.00,56.64,43122.00
42220.00,56.8,43122.00
42221.00,56.53,43122.00
42222.00,56.96,43122.00
42223.00,56.22,43122.00
42226.00,57.5,43122.00
42227.00,56.8,43122.00
42228.00,57.34,43122.00
42229.00,57.35,43122.00
42230.00,57.59,43122.00
42233.00,57.08,43122.00
42234.00,56.84,43122.00
42235.00,55.24,43122.00
42236.00,54.12,43122.00
42237.00,52.49,43122.00
42240.00,50.77,43122.00
42241.00,51.69,43122.00
42242.00,51.97,43122.00
42243.00,55.58,43122.00
42244.00,56.92,43122.00
42247.00,59.38,43122.00
42248.00,55.37,43122.00
42249.00,56.36,43122.00
42250.00,56.41,43122.00
42251.00,55.48,43122.00
42255.00,56.02,43122.00
42256.00,54.88,43122.00
42257.00,56.03,43122.00
42258.00,55.24,43122.00
42261.00,54,43122.00
42262.00,54.54,43122.00
42263.00,55.81,43122.00
42264.00,55.46,43122.00
42265.00,54.13,43122.00
42268.00,55.58,43122.00
42269.00,55.66,43122.00
