t,Value,Expiry
42282.00,60.92,43343.00
42283.00,62.64,43343.00
42284.00,62.42,43343.00
42285.00,62.66,43343.00
42286.00,62.82,43343.00
42289.00,61.47,43343.00
42290.00,61.57,43343.00
42291.00,61.47,43343.00
42292.00,61.35,43343.00
42293.00,61.94,43343.00
42296.00,60.94,43343.00
42297.00,61.27,43343.00
42298.00,60.80,43343.00
42299.00,61.36,43343.00
42300.00,60.92,43343.00
42303.00,60.78,43343.00
42304.00,60.26,43343.00
42305.00,61.84,43343.00
42306.00,61.58,43343.00
42307.00,62.16,43343.00
42310.00,61.87,43343.00
42311.00,62.85,43343.00
42312.00,61.53,43343.00
42313.00,60.98,43343.00
42314.00,60.56,43343.00
42317.00,60.54,43343.00
42318.00,60.78,43343.00
42319.00,59.76,43343.00
42320.00,59.18,43343.00
42321.00,58.93,43343.00
42324.00,59.06,43343.00
42325.00,58.11,43343.00
42326.00,58.37,43343.00
42327.00,58.02,43343.00
42328.00,57.93,43343.00
42331.00,58.16,43343.00
42332.00,59.48,43343.00
42333.00,59.67,43343.00
42334.00,59.18,43343.00
42335.00,58.42,43343.00
42338.00,57.99,43343.00
42339.00,57.97,43343.00
42340.00,57.36,43343.00
42341.00,58.05,43343.00
42342.00,57.67,43343.00
42345.00,56.53,43343.00
42346.00,56.37,43343.00
42347.00,56.35,43343.00
42348.00,56.34,43343.00
42349.00,55.48,43343.00
42352.00,54.53,43343.00
42353.00,54.68,43343.00
42354.00,53.82,43343.00
42355.00,53.54,43343.00
42356.00,53.21,43343.00
42359.00,52.47,43343.00
42360.00,51.61,43343.00
42361.00,52.25,43343.00
42362.00,52.92,43343.00
42366.00,52.23,43343.00
42367.00,53.09,43343.00
42368.00,52.27,43343.00
42369.00,52.94,43343.00
42373.00,52.62,43343.00
42374.00,51.85,43343.00
42375.00,50.34,43343.00
42376.00,49.52,43343.00
42377.00,49.32,43343.00
42380.00,47.62,43343.00
42381.00,46.22,43343.00
42382.00,45.09,43343.00
42383.00,45.41,43343.00
42384.00,43.31,43343.00
42387.00,42.05,43343.00
42388.00,42.20,43343.00
42389.00,41.72,43343.00
42390.00,42.01,43343.00
42391.00,44.90,43343.00
42394.00,44.44,43343.00
42395.00,45.43,43343.00
42396.00,46.36,43343.00
42397.00,46.74,43343.00
42398.00,48.16,43343.00
42401.00,46.98,43343.00
42402.00,45.90,43343.00
42403.00,47.01,43343.00
42404.00,47.03,43343.00
42405.00,46.77,43343.00
42408.00,46.28,43343.00
42409.00,43.65,43343.00
42410.00,43.98,43343.00
42411.00,43.95,43343.00
42412.00,46.51,43343.00
42415.00,46.30,43343.00
42416.00,45.19,43343.00
42417.00,46.79,43343.00
42418.00,46.51,43343.00
42419.00,45.59,43343.00
42422.00,46.79,43343.00
42423.00,45.78,43343.00
42424.00,46.49,43343.00
42425.00,46.56,43343.00
42426.00,45.75,43343.00
42429.00,46.74,43343.00
42430.00,46.90,43343.00
42431.00,46.73,43343.00
42432.00,46.54,43343.00
42433.00,47.60,43343.00
42436.00,49.36,43343.00
42437.00,48.53,43343.00
42438.00,49.44,43343.00
42439.00,48.98,43343.00
42440.00,49.27,43343.00
42443.00,48.44,43343.00
42444.00,48.07,43343.00
42445.00,48.97,43343.00
42446.00,49.28,43343.00
42447.00,49.20,43343.00
42450.00,49.58,43343.00
42451.00,50.11,43343.00
42452.00,49.12,43343.00
42453.00,49.09,43343.00
42457.00,48.84,43343.00
42458.00,48.61,43343.00
42459.00,49.17,43343.00
42460.00,49.36,43343.00
42461.00,47.86,43343.00
42464.00,46.71,43343.00
42465.00,46.25,43343.00
42466.00,47.48,43343.00
42467.00,46.63,43343.00
42468.00,48.55,43343.00
42471.00,49.33,43343.00
42472.00,50.27,43343.00
42473.00,49.99,43343.00
42474.00,49.52,43343.00
42475.00,48.41,43343.00
42478.00,48.19,43343.00
42479.00,49.06,43343.00
42480.00,50.63,43343.00
42481.00,50.22,43343.00
42482.00,51.13,43343.00
42485.00,50.84,43343.00
42486.00,51.54,43343.00
42487.00,52.37,43343.00
42488.00,52.72,43343.00
42489.00,52.62,43343.00
42492.00,51.84,43343.00
42493.00,51.31,43343.00
42494.00,51.47,43343.00
42495.00,51.81,43343.00
42496.00,52.40,43343.00
42499.00,51.30,43343.00
42500.00,52.37,43343.00
42501.00,53.43,43343.00
42502.00,53.37,43343.00
42503.00,52.63,43343.00
42506.00,53.37,43343.00
42507.00,53.90,43343.00
42508.00,54.11,43343.00
42509.00,54.12,43343.00
42510.00,53.94,43343.00
42513.00,54.13,43343.00
42514.00,54.31,43343.00
42515.00,54.93,43343.00
42516.00,54.95,43343.00
42517.00,55.08,43343.00
42520.00,55.31,43343.00
42521.00,55.04,43343.00
42522.00,54.87,43343.00
42523.00,55.01,43343.00
42524.00,54.57,43343.00
42527.00,55.28,43343.00
42528.00,55.86,43343.00
42529.00,56.56,43343.00
42530.00,56.10,43343.00
42531.00,55.18,43343.00
42534.00,55.09,43343.00
42535.00,54.76,43343.00
42536.00,54.28,43343.00
42537.00,52.89,43343.00
42538.00,54.43,43343.00
42541.00,55.56,43343.00
42542.00,55.67,43343.00
42543.00,55.47,43343.00
42544.00,56.09,43343.00
42545.00,54.09,43343.00
42548.00,53.60,43343.00
42549.00,55.31,43343.00
42550.00,57.32,43343.00
42551.00,55.94,43343.00
42552.00,57.01,43343.00
42555.00,56.84,43343.00
42556.00,55.51,43343.00
42557.00,56.66,43343.00
42558.00,54.83,43343.00
42559.00,55.46,43343.00
42562.00,55.25,43343.00
42563.00,56.44,43343.00
42564.00,54.82,43343.00
42565.00,55.24,43343.00
42566.00,54.95,43343.00
42569.00,54.45,43343.00
42570.00,54.69,43343.00
42571.00,55.04,43343.00
42572.00,54.22,43343.00
42573.00,54.06,43343.00
42576.00,53.56,43343.00
42577.00,53.27,43343.00
42578.00,52.14,43343.00
42579.00,51.29,43343.00
42580.00,51.45,43343.00
42583.00,50.44,43343.00
42584.00,50.12,43343.00
42585.00,50.83,43343.00
42586.00,51.33,43343.00
42587.00,51.29,43343.00
42590.00,52.13,43343.00
42591.00,52.03,43343.00
42592.00,51.56,43343.00
42593.00,52.93,43343.00
42594.00,53.48,43343.00
42597.00,54.33,43343.00
42598.00,55.08,43343.00
42599.00,55.77,43343.00
42600.00,56.70,43343.00
42601.00,56.80,43343.00
42604.00,55.52,43343.00
42605.00,56.28,43343.00
42606.00,55.49,43343.00
42607.00,55.72,43343.00
42608.00,56.00,43343.00
42611.00,55.42,43343.00
42612.00,54.76,43343.00
42613.00,53.09,43343.00
42614.00,51.81,43343.00
42615.00,53.00,43343.00
42618.00,53.55,43343.00
42619.00,53.30,43343.00
42620.00,54.13,43343.00
42621.00,55.95,43343.00
42622.00,54.33,43343.00
42625.00,54.69,43343.00
42626.00,54.02,43343.00
42627.00,53.11,43343.00
42628.00,53.50,43343.00
42629.00,52.72,43343.00
42632.00,52.94,43343.00
42633.00,52.89,43343.00
42634.00,53.44,43343.00
42635.00,54.43,43343.00
42636.00,52.92,43343.00
42639.00,54.13,43343.00
42640.00,53.07,43343.00
42641.00,54.91,43343.00
42642.00,55.35,43343.00
42643.00,55.81,43343.00
42646.00,56.27,43343.00
42647.00,56.48,43343.00
42648.00,57.21,43343.00
42649.00,57.61,43343.00
42650.00,57.28,43343.00
42653.00,57.89,43343.00
42654.00,57.19,43343.00
42655.00,56.83,43343.00
42656.00,57.13,43343.00
42657.00,56.97,43343.00
42660.00,56.79,43343.00
42661.00,57.32,43343.00
42662.00,58.08,43343.00
42663.00,57.29,43343.00
42664.00,57.82,43343.00
42667.00,57.99,43343.00
42668.00,57.73,43343.00
42669.00,56.84,43343.00
42670.00,57.00,43343.00
42671.00,56.29,43343.00
42674.00,54.76,43343.00
42675.00,54.70,43343.00
42676.00,53.91,43343.00
42677.00,53.43,43343.00
42678.00,52.97,43343.00
42681.00,53.55,43343.00
42682.00,53.67,43343.00
42683.00,54.12,43343.00
42684.00,53.79,43343.00
42685.00,52.55,43343.00
42688.00,51.94,43343.00
42689.00,53.60,43343.00
42690.00,53.29,43343.00
42691.00,53.51,43343.00
42692.00,53.68,43343.00
42695.00,55.25,43343.00
42696.00,55.46,43343.00
42697.00,55.24,43343.00
42698.00,55.23,43343.00
42699.00,53.81,43343.00
42702.00,54.66,43343.00
42703.00,52.99,43343.00
42704.00,55.79,43343.00
42705.00,56.34,43343.00
42706.00,57.13,43343.00
42709.00,57.66,43343.00
42710.00,57.07,43343.00
42711.00,56.41,43343.00
42712.00,56.65,43343.00
42713.00,57.10,43343.00
42716.00,57.27,43343.00
42717.00,57.31,43343.00
42718.00,56.25,43343.00
42719.00,56.28,43343.00
42720.00,56.73,43343.00
42723.00,56.59,43343.00
42724.00,57.28,43343.00
42725.00,56.68,43343.00
42726.00,56.96,43343.00
42727.00,57.09,43343.00
42731.00,57.75,43343.00
42732.00,58.02,43343.00
42733.00,58.07,43343.00
42734.00,58.15,43343.00
42737.00,58.15,43343.00
42738.00,57.16,43343.00
42739.00,58.08,43343.00
42740.00,58.38,43343.00
42741.00,58.50,43343.00
42744.00,56.79,43343.00
42745.00,55.75,43343.00
42746.00,56.65,43343.00
42747.00,57.38,43343.00
42748.00,56.67,43343.00
42751.00,57.00,43343.00
42752.00,56.99,43343.00
42753.00,55.91,43343.00
42754.00,56.21,43343.00
42755.00,57.29,43343.00
42758.00,56.79,43343.00
42759.00,56.89,43343.00
42760.00,56.32,43343.00
42761.00,56.90,43343.00
42762.00,55.83,43343.00
42765.00,55.76,43343.00
42766.00,55.96,43343.00
42767.00,56.99,43343.00
42768.00,56.60,43343.00
42769.00,56.86,43343.00
42772.00,56.16,43343.00
42773.00,55.53,43343.00
42774.00,55.74,43343.00
42775.00,56.18,43343.00
42776.00,56.71,43343.00
42779.00,55.74,43343.00
42780.00,55.91,43343.00
42781.00,55.71,43343.00
42782.00,55.69,43343.00
42783.00,55.72,43343.00
42786.00,55.75,43343.00
42787.00,55.50,43343.00
42788.00,55.00,43343.00
42789.00,55.63,43343.00
42790.00,55.44,43343.00
42793.00,55.69,43343.00
42794.00,56.13,43343.00
42795.00,55.90,43343.00
42796.00,55.32,43343.00
42797.00,55.72,43343.00
42800.00,55.77,43343.00
42801.00,55.68,43343.00
42802.00,53.58,43343.00
42803.00,52.78,43343.00
42804.00,51.91,43343.00
42807.00,52.03,43343.00
42808.00,51.68,43343.00
42809.00,52.17,43343.00
42810.00,51.97,43343.00
42811.00,51.93,43343.00
42814.00,51.99,43343.00
42815.00,51.70,43343.00
42816.00,51.65,43343.00
42817.00,51.33,43343.00
42818.00,51.53,43343.00
42821.00,51.77,43343.00
42822.00,51.97,43343.00
42823.00,52.69,43343.00
42824.00,53.31,43343.00
42825.00,53.66,43343.00
42828.00,53.65,43343.00
42829.00,54.38,43343.00
42830.00,54.44,43343.00
42831.00,54.79,43343.00
42832.00,55.12,43343.00
42835.00,55.90,43343.00
42836.00,56.24,43343.00
42837.00,56.29,43343.00
42838.00,56.38,43343.00
42842.00,56.11,43343.00
42843.00,55.83,43343.00
42844.00,54.12,43343.00
42845.00,54.03,43343.00
42846.00,53.48,43343.00
42849.00,53.08,43343.00
42850.00,53.13,43343.00
42851.00,53.09,43343.00
42852.00,52.48,43343.00
42853.00,52.79,43343.00
42856.00,52.38,43343.00
42857.00,51.28,43343.00
42858.00,51.55,43343.00
42859.00,49.78,43343.00
42860.00,50.79,43343.00
42863.00,51.09,43343.00
42864.00,50.70,43343.00
42865.00,51.68,43343.00
42866.00,51.96,43343.00
42867.00,51.74,43343.00
42870.00,52.07,43343.00
42871.00,52.30,43343.00
42872.00,52.67,43343.00
42873.00,52.82,43343.00
42874.00,53.72,43343.00
42877.00,54.11,43343.00
42878.00,54.28,43343.00
42879.00,53.90,43343.00
42880.00,52.04,43343.00
42881.00,52.77,43343.00
42884.00,52.96,43343.00
42885.00,52.91,43343.00
42886.00,51.82,43343.00
42887.00,51.74,43343.00
42888.00,51.21,43343.00
42891.00,51.03,43343.00
42892.00,51.25,43343.00
42893.00,49.92,43343.00
42894.00,50.38,43343.00
42895.00,50.51,43343.00
42898.00,50.51,43343.00
42899.00,50.78,43343.00
42900.00,49.69,43343.00
42901.00,49.93,43343.00
42902.00,50.25,43343.00
42905.00,49.82,43343.00
42906.00,49.19,43343.00
42907.00,48.33,43343.00
42908.00,48.40,43343.00
42909.00,48.52,43343.00
42912.00,48.79,43343.00
42913.00,49.61,43343.00
42914.00,50.08,43343.00
42915.00,50.36,43343.00
42916.00,51.34,43343.00
42919.00,52.29,43343.00
42920.00,52.14,43343.00
42921.00,50.72,43343.00
42922.00,50.91,43343.00
42923.00,49.64,43343.00
42926.00,50.06,43343.00
42927.00,50.60,43343.00
42928.00,50.60,43343.00
42929.00,51.00,43343.00
42930.00,51.48,43343.00
42933.00,51.11,43343.00
42934.00,51.30,43343.00
42935.00,51.94,43343.00
42936.00,51.51,43343.00
42937.00,50.50,43343.00
42940.00,50.95,43343.00
42941.00,52.12,43343.00
42942.00,52.58,43343.00
42943.00,52.72,43343.00
42944.00,53.03,43343.00
42947.00,53.56,43343.00
42948.00,52.90,43343.00
42949.00,53.19,43343.00
42950.00,52.74,43343.00
42951.00,53.20,43343.00
42954.00,53.26,43343.00
42955.00,53.03,43343.00
42956.00,53.19,43343.00
42957.00,52.17,43343.00
42958.00,52.28,43343.00
42961.00,51.30,43343.00
42962.00,51.27,43343.00
42963.00,50.81,43343.00
42964.00,51.14,43343.00
42965.00,52.62,43343.00
42968.00,51.49,43343.00
42969.00,52.15,43343.00
42970.00,52.73,43343.00
42971.00,52.22,43343.00
42972.00,52.50,43343.00
42975.00,52.00,43343.00
42976.00,52.47,43343.00
42977.00,51.76,43343.00
42978.00,53.64,43343.00
42979.00,53.66,43343.00
42982.00,53.21,43343.00
42983.00,53.98,43343.00
42984.00,54.42,43343.00
42985.00,54.56,43343.00
42986.00,53.75,43343.00
42989.00,54.01,43343.00
42990.00,54.22,43343.00
42991.00,54.70,43343.00
42992.00,55.04,43343.00
42993.00,55.34,43343.00
42996.00,54.99,43343.00
42997.00,54.57,43343.00
42998.00,55.14,43343.00
42999.00,55.21,43343.00
43000.00,55.35,43343.00
43003.00,56.50,43343.00
43004.00,56.30,43343.00
43005.00,56.27,43343.00
43006.00,55.72,43343.00
43007.00,55.58,43343.00
43010.00,54.85,43343.00
43011.00,54.81,43343.00
43012.00,54.75,43343.00
43013.00,55.54,43343.00
43014.00,54.29,43343.00
43017.00,54.43,43343.00
43018.00,55.12,43343.00
43019.00,55.55,43343.00
43020.00,55.07,43343.00
43021.00,55.67,43343.00
43024.00,56.06,43343.00
43025.00,55.88,43343.00
43026.00,56.20,43343.00
43027.00,55.66,43343.00
43028.00,56.15,43343.00
43031.00,55.97,43343.00
43032.00,56.68,43343.00
43033.00,56.85,43343.00
43034.00,57.31,43343.00
43035.00,58.22,43343.00
43038.00,58.69,43343.00
43039.00,58.92,43343.00
43040.00,58.44,43343.00
43041.00,58.44,43343.00
43042.00,59.61,43343.00
43045.00,61.42,43343.00
43046.00,61.30,43343.00
43047.00,61.30,43343.00
43048.00,61.78,43343.00
43049.00,61.82,43343.00
43052.00,61.74,43343.00
43053.00,60.48,43343.00
43054.00,60.29,43343.00
43055.00,59.88,43343.00
43056.00,60.77,43343.00
43059.00,60.38,43343.00
43060.00,60.47,43343.00
43061.00,60.93,43343.00
43062.00,61.26,43343.00
43063.00,61.39,43343.00
43066.00,61.40,43343.00
43067.00,61.38,43343.00
43068.00,60.61,43343.00
43069.00,60.52,43343.00
43070.00,61.50,43343.00
43073.00,60.71,43343.00
43074.00,61.14,43343.00
43075.00,59.85,43343.00
43076.00,60.61,43343.00
43077.00,61.44,43343.00
43080.00,62.06,43343.00
43081.00,60.94,43343.00
43082.00,59.99,43343.00
43083.00,60.76,43343.00
43084.00,60.74,43343.00
43087.00,61.20,43343.00
43088.00,61.69,43343.00
43089.00,62.16,43343.00
43090.00,62.47,43343.00
43091.00,62.78,43343.00
43095.00,64.21,43343.00
43096.00,63.85,43343.00
43097.00,63.94,43343.00
43098.00,64.39,43343.00
43102.00,64.26,43343.00
43103.00,65.09,43343.00
43104.00,65.28,43343.00
43105.00,65.04,43343.00
43108.00,65.32,43343.00
43109.00,66.17,43343.00
43110.00,66.47,43343.00
43111.00,66.45,43343.00
43112.00,66.97,43343.00
43115.00,67.58,43343.00
43116.00,66.69,43343.00
43117.00,66.85,43343.00
43118.00,66.89,43343.00
43119.00,66.28,43343.00
43122.00,66.57,43343.00
43123.00,67.30,43343.00
43124.00,67.59,43343.00
43125.00,67.72,43343.00
43126.00,67.85,43343.00
43129.00,67.20,43343.00
43130.00,66.40,43343.00
43131.00,66.71,43343.00
43132.00,67.42,43343.00
43133.00,66.32,43343.00
43136.00,65.44,43343.00
43137.00,64.61,43343.00
43138.00,63.36,43343.00
43139.00,62.82,43343.00
43140.00,60.85,43343.00
43143.00,60.78,43343.00
43144.00,60.94,43343.00
43145.00,62.27,43343.00
43146.00,62.25,43343.00
43147.00,62.79,43343.00
43150.00,63.63,43343.00
43151.00,63.50,43343.00
43152.00,63.57,43343.00
43153.00,64.40,43343.00
43154.00,65.30,43343.00
43157.00,65.63,43343.00
43158.00,64.92,43343.00
43159.00,63.07,43343.00
43160.00,62.31,43343.00
43161.00,62.81,43343.00
43164.00,64.02,43343.00
43165.00,64.25,43343.00
43166.00,62.94,43343.00
43167.00,62.31,43343.00
43168.00,63.97,43343.00
43171.00,63.64,43343.00
43172.00,63.46,43343.00
43173.00,63.64,43343.00
43174.00,63.77,43343.00
43175.00,64.71,43343.00
43178.00,64.39,43343.00
43179.00,65.57,43343.00
43180.00,67.42,43343.00
43181.00,66.79,43343.00
43182.00,68.04,43343.00
43185.00,67.72,43343.00
43186.00,67.73,43343.00
43187.00,67.05,43343.00
43188.00,67.49,43343.00
43192.00,65.81,43343.00
43193.00,66.38,43343.00
43194.00,66.27,43343.00
43195.00,66.65,43343.00
43196.00,65.44,43343.00
43199.00,66.79,43343.00
43200.00,68.81,43343.00
43201.00,69.90,43343.00
43202.00,69.74,43343.00
43203.00,70.26,43343.00
43206.00,69.28,43343.00
43207.00,69.45,43343.00
43208.00,71.13,43343.00
43209.00,71.47,43343.00
43210.00,71.70,43343.00
43213.00,72.35,43343.00
43214.00,71.48,43343.00
43215.00,71.70,43343.00
43216.00,72.24,43343.00
43217.00,72.15,43343.00
43220.00,73.04,43343.00
43221.00,71.71,43343.00
43222.00,71.87,43343.00
43223.00,72.08,43343.00
43224.00,73.46,43343.00
43227.00,74.81,43343.00
43228.00,73.53,43343.00
43229.00,75.91,43343.00
43230.00,76.33,43343.00
43231.00,76.08,43343.00
43234.00,77.00,43343.00
43235.00,77.44,43343.00
43236.00,78.32,43343.00
43237.00,78.44,43343.00
43238.00,77.76,43343.00
43241.00,78.42,43343.00
43242.00,78.76,43343.00
43243.00,79.01,43343.00
43244.00,78.07,43343.00
43245.00,75.76,43343.00
43248.00,74.64,43343.00
43249.00,74.91,43343.00
43250.00,77.02,43343.00
43251.00,76.90,43343.00
43252.00,76.22,43343.00
43255.00,74.88,43343.00
43256.00,74.85,43343.00
43257.00,74.58,43343.00
43258.00,76.60,43343.00
43259.00,75.86,43343.00
43262.00,75.82,43343.00
43263.00,75.30,43343.00
43264.00,76.10,43343.00
43265.00,75.20,43343.00
43266.00,72.66,43343.00
43269.00,74.52,43343.00
43270.00,74.16,43343.00
43271.00,73.89,43343.00
43272.00,72.42,43343.00
43273.00,74.94,43343.00
43276.00,74.22,43343.00
43277.00,75.83,43343.00
43278.00,77.17,43343.00
43279.00,77.33,43343.00
43280.00,78.86,43343.00
43283.00,76.98,43343.00
43284.00,77.41,43343.00
43285.00,77.89,43343.00
43286.00,77.10,43343.00
43287.00,76.91,43343.00
43290.00,77.85,43343.00
43291.00,78.62,43343.00
43292.00,73.33,43343.00
43293.00,74.44,43343.00
43294.00,75.26,43343.00
43297.00,71.82,43343.00
43298.00,72.24,43343.00
43299.00,72.99,43343.00
43300.00,72.67,43343.00
43301.00,73.14,43343.00
43304.00,73.38,43343.00
43305.00,73.80,43343.00
43306.00,74.41,43343.00
43307.00,75.12,43343.00
43308.00,74.76,43343.00
43311.00,75.55,43343.00
43312.00,74.21,43343.00
43313.00,72.39,43343.00
43314.00,73.45,43343.00
43315.00,73.21,43343.00
43318.00,73.75,43343.00
43319.00,74.65,43343.00
43320.00,72.28,43343.00
43321.00,72.07,43343.00
43322.00,72.81,43343.00
43325.00,72.61,43343.00
43326.00,72.46,43343.00
43327.00,70.76,43343.00
43328.00,71.43,43343.00
43329.00,71.83,43343.00
43332.00,72.21,43343.00
43333.00,72.63,43343.00
43334.00,74.78,43343.00
43335.00,74.73,43343.00
43336.00,75.82,43343.00
43339.00,76.21,43343.00
43340.00,75.95,43343.00
43341.00,77.14,43343.00
43342.00,77.77,43343.00
43343.00,77.42,43343.00
41439.00,90.45,43312.00
41442.00,89.78,43312.00
41443.00,89.64,43312.00
41444.00,89.42,43312.00
41445.00,87.18,43312.00
41446.00,86.53,43312.00
41449.00,87.46,43312.00
41450.00,87.84,43312.00
41451.00,88.03,43312.00
41452.00,87.89,43312.00
41453.00,87.23,43312.00
41456.00,86.47,43312.00
41457.00,87.20,43312.00
41458.00,87.08,43312.00
41459.00,87.12,43312.00
41460.00,86.80,43312.00
41463.00,87.05,43312.00
41464.00,87.17,43312.00
41465.00,87.81,43312.00
41466.00,88.34,43312.00
41467.00,88.00,43312.00
41470.00,87.62,43312.00
41471.00,87.41,43312.00
41472.00,87.33,43312.00
41473.00,87.35,43312.00
41474.00,87.40,43312.00
41477.00,87.54,43312.00
41478.00,88.07,43312.00
41479.00,88.19,43312.00
41480.00,88.70,43312.00
41481.00,89.53,43312.00
41484.00,89.47,43312.00
41485.00,89.49,43312.00
41486.00,89.34,43312.00
41487.00,89.00,43312.00
41488.00,89.05,43312.00
41491.00,89.36,43312.00
41492.00,89.21,43312.00
41493.00,88.98,43312.00
41494.00,89.56,43312.00
41495.00,89.44,43312.00
41498.00,89.38,43312.00
41499.00,89.44,43312.00
41500.00,89.60,43312.00
41501.00,89.52,43312.00
41502.00,89.38,43312.00
41505.00,89.08,43312.00
41506.00,89.46,43312.00
41507.00,89.58,43312.00
41508.00,89.30,43312.00
41509.00,88.83,43312.00
41512.00,89.08,43312.00
41513.00,89.05,43312.00
41514.00,88.78,43312.00
41515.00,88.56,43312.00
41516.00,89.12,43312.00
41519.00,89.64,43312.00
41520.00,89.17,43312.00
41521.00,89.45,43312.00
41522.00,89.38,43312.00
41523.00,89.29,43312.00
41526.00,88.70,43312.00
41527.00,88.82,43312.00
41528.00,88.80,43312.00
41529.00,89.05,43312.00
41530.00,89.07,43312.00
41533.00,89.10,43312.00
41534.00,88.94,43312.00
41535.00,88.94,43312.00
41536.00,88.96,43312.00
41537.00,89.05,43312.00
41540.00,89.13,43312.00
41541.00,89.31,43312.00
41542.00,89.09,43312.00
41543.00,89.56,43312.00
41544.00,89.01,43312.00
41547.00,89.14,43312.00
41548.00,89.38,43312.00
41549.00,89.40,43312.00
41550.00,89.08,43312.00
41551.00,89.47,43312.00
41554.00,89.60,43312.00
41555.00,89.20,43312.00
41556.00,89.29,43312.00
41557.00,89.17,43312.00
41558.00,89.35,43312.00
41561.00,89.10,43312.00
41562.00,89.10,43312.00
41563.00,88.43,43312.00
41564.00,88.43,43312.00
41565.00,89.18,43312.00
41568.00,89.47,43312.00
41569.00,89.27,43312.00
41570.00,88.71,43312.00
41571.00,88.33,43312.00
41572.00,88.63,43312.00
41575.00,89.14,43312.00
41576.00,89.09,43312.00
41577.00,90.13,43312.00
41578.00,90.00,43312.00
41579.00,89.57,43312.00
41582.00,89.49,43312.00
41583.00,89.76,43312.00
41584.00,89.56,43312.00
41585.00,89.66,43312.00
41586.00,89.26,43312.00
41589.00,89.50,43312.00
41590.00,89.59,43312.00
41591.00,89.82,43312.00
41592.00,89.53,43312.00
41593.00,89.95,43312.00
41596.00,89.83,43312.00
41597.00,88.88,43312.00
41598.00,89.33,43312.00
41599.00,89.20,43312.00
41600.00,89.51,43312.00
41603.00,90.14,43312.00
41604.00,90.15,43312.00
41605.00,90.60,43312.00
41606.00,90.93,43312.00
41607.00,90.24,43312.00
41610.00,90.93,43312.00
41611.00,91.02,43312.00
41612.00,90.50,43312.00
41613.00,89.99,43312.00
41614.00,90.54,43312.00
41617.00,90.63,43312.00
41618.00,90.91,43312.00
41619.00,91.50,43312.00
41620.00,90.95,43312.00
41621.00,90.59,43312.00
41624.00,90.58,43312.00
41625.00,90.28,43312.00
41626.00,90.19,43312.00
41627.00,89.94,43312.00
41628.00,90.02,43312.00
41631.00,89.44,43312.00
41632.00,89.36,43312.00
41634.00,89.28,43312.00
41635.00,89.17,43312.00
41638.00,89.08,43312.00
41639.00,88.62,43312.00
41641.00,87.75,43312.00
41642.00,87.82,43312.00
41645.00,88.48,43312.00
41646.00,87.70,43312.00
41647.00,87.71,43312.00
41648.00,88.12,43312.00
41649.00,88.23,43312.00
41652.00,88.27,43312.00
41653.00,89.20,43312.00
41654.00,90.05,43312.00
41655.00,90.09,43312.00
41656.00,90.28,43312.00
41659.00,90.41,43312.00
41660.00,90.67,43312.00
41661.00,91.58,43312.00
41662.00,91.21,43312.00
41663.00,91.71,43312.00
41666.00,91.72,43312.00
41667.00,92.16,43312.00
41668.00,91.99,43312.00
41669.00,91.58,43312.00
41670.00,91.09,43312.00
41673.00,91.24,43312.00
41674.00,91.40,43312.00
41675.00,92.00,43312.00
41676.00,92.10,43312.00
41677.00,92.86,43312.00
41680.00,92.06,43312.00
41681.00,92.56,43312.00
41682.00,92.60,43312.00
41683.00,92.97,43312.00
41684.00,92.93,43312.00
41687.00,93.11,43312.00
41688.00,92.55,43312.00
41689.00,92.43,43312.00
41690.00,92.55,43312.00
41691.00,92.48,43312.00
41694.00,92.78,43312.00
41695.00,92.36,43312.00
41696.00,92.26,43312.00
41697.00,92.56,43312.00
41698.00,92.71,43312.00
41701.00,92.51,43312.00
41702.00,92.00,43312.00
41703.00,91.87,43312.00
41704.00,92.17,43312.00
41705.00,92.63,43312.00
41708.00,92.93,43312.00
41709.00,93.35,43312.00
41710.00,93.54,43312.00
41711.00,93.71,43312.00
41712.00,93.95,43312.00
41715.00,93.26,43312.00
41716.00,93.24,43312.00
41717.00,93.03,43312.00
41718.00,93.24,43312.00
41719.00,93.14,43312.00
41722.00,93.05,43312.00
41723.00,93.00,43312.00
41724.00,93.24,43312.00
41725.00,93.24,43312.00
41726.00,92.73,43312.00
41729.00,92.85,43312.00
41730.00,92.69,43312.00
41731.00,93.50,43312.00
41732.00,94.02,43312.00
41733.00,93.93,43312.00
41736.00,93.98,43312.00
41737.00,93.72,43312.00
41738.00,93.62,43312.00
41739.00,93.57,43312.00
41740.00,93.29,43312.00
41743.00,93.28,43312.00
41744.00,93.29,43312.00
41745.00,92.90,43312.00
41746.00,92.73,43312.00
41750.00,92.89,43312.00
41751.00,92.93,43312.00
41752.00,93.08,43312.00
41753.00,92.93,43312.00
41754.00,92.90,43312.00
41757.00,93.11,43312.00
41758.00,93.19,43312.00
41759.00,93.16,43312.00
41760.00,93.34,43312.00
41761.00,93.33,43312.00
41764.00,93.27,43312.00
41765.00,93.30,43312.00
41766.00,93.65,43312.00
41767.00,93.69,43312.00
41768.00,93.35,43312.00
41771.00,93.57,43312.00
41772.00,93.67,43312.00
41773.00,93.65,43312.00
41774.00,94.08,43312.00
41775.00,94.32,43312.00
41778.00,94.04,43312.00
41779.00,94.26,43312.00
41780.00,94.21,43312.00
41781.00,94.59,43312.00
41782.00,94.82,43312.00
41785.00,94.95,43312.00
41786.00,94.96,43312.00
41787.00,95.10,43312.00
41788.00,94.78,43312.00
