t,Value,Expiry
42094,69.58,43131
42095,70.82,43131
42096,69.58,43131
42100,70.79,43131
42101,69.82,43131
42102,68.42,43131
42103,69.41,43131
42104,70.15,43131
42107,69.98,43131
42108,70.21,43131
42109,72.34,43131
42110,72.06,43131
42111,71.65,43131
42114,72.05,43131
42115,71.92,43131
42116,72.59,43131
42117,73.67,43131
42118,73.22,43131
42121,73.25,43131
42122,72.98,43131
42123,73.58,43131
42124,73.57,43131
42125,73.59,43131
42128,74,43131
42129,74.62,43131
42130,74.62,43131
42131,73.57,43131
42132,73.85,43131
42135,73.76,43131
42136,74.14,43131
42137,74.1,43131
42138,74.33,43131
42139,74.44,43131
42142,73.91,43131
42143,72.36,43131
42144,72.8,43131
42145,73.24,43131
42146,72.75,43131
42149,72.9,43131
42150,72.05,43131
42151,70.89,43131
42152,71.32,43131
42153,72.62,43131
42156,71.87,43131
42157,72.64,43131
42158,71.93,43131
42159,70.87,43131
42160,71.97,43131
42163,71.34,43131
42164,72.55,43131
42165,73.45,43131
42166,72.79,43131
42167,71.78,43131
42170,71.95,43131
42171,72.13,43131
42172,72.24,43131
42173,72.51,43131
42174,71.54,43131
42177,72.01,43131
42178,72.35,43131
42179,71.83,43131
42180,71.34,43131
42181,71.21,43131
42184,70.65,43131
42185,70.96,43131
42186,70.3,43131
42187,70.17,43131
42188,69.06,43131
42191,66.15,43131
42192,66.47,43131
42193,66.64,43131
42194,67.75,43131
42195,68.37,43131
42198,68.19,43131
42199,68.15,43131
42200,66.91,43131
42201,66.57,43131
42202,66.41,43131
42205,66.23,43131
42206,66.92,43131
42207,66.19,43131
42208,65.69,43131
42209,64.97,43131
42212,64.92,43131
42213,65,43131
42214,65.14,43131
42215,64.99,43131
42216,64.49,43131
42219,62.47,43131
42220,62.8,43131
42221,62.4,43131
42222,62.71,43131
42223,62.23,43131
42226,63.39,43131
42227,62.58,43131
42228,63.09,43131
42229,62.99,43131
42230,62.9,43131
42233,62.84,43131
42234,62.38,43131
42235,60.9,43131
42236,59.91,43131
42237,58.42,43131
42240,56.56,43131
42241,57.18,43131
42242,57.24,43131
42243,60.95,43131
42244,62.96,43131
42247,65.93,43131
42248,61.44,43131
42249,62.41,43131
42250,62.53,43131
42251,61.36,43131
42254,59.9,43131
42255,61.71,43131
42256,60.54,43131
42257,61.82,43131
42258,61.13,43131
42261,59.77,43131
42262,60.01,43131
42263,61.11,43131
42264,60.52,43131
42265,59.17,43131
42268,60.41,43131
42269,60.86,43131
42270,59.59,43131
42271,59.82,43131
42272,59.98,43131
42275,58.92,43131
42276,59.28,43131
42277,59.3,43131
42278,58.55,43131
42279,58.74,43131
42282,59.85,43131
42283,61.65,43131
42284,61.34,43131
42285,61.8,43131
42286,61.84,43131
42289,60.26,43131
42290,60.26,43131
42291,60.18,43131
42292,60.04,43131
42293,60.63,43131
42296,59.52,43131
42297,59.84,43131
42298,59.34,43131
42299,59.84,43131
42300,59.48,43131
42303,59.33,43131
42304,58.75,43131
42305,60.49,43131
42306,60.25,43131
42307,60.84,43131
42310,60.51,43131
42311,61.6,43131
42312,60.11,43131
42313,59.66,43131
42314,59.19,43131
42317,59.11,43131
42318,59.3,43131
42319,58.2,43131
42320,57.47,43131
42321,57.17,43131
42324,57.36,43131
42325,56.39,43131
42326,56.69,43131
42327,56.41,43131
42328,56.38,43131
42331,56.64,43131
42332,57.97,43131
42333,58.08,43131
42334,57.54,43131
42335,56.76,43131
42338,56.29,43131
42339,56.27,43131
42340,55.5,43131
42341,56.21,43131
42342,55.7,43131
42345,54.4,43131
42346,54.2,43131
42347,54.14,43131
42348,54.17,43131
42349,53.2,43131
42352,52.36,43131
42353,52.59,43131
42354,51.61,43131
42355,51.32,43131
42356,50.93,43131
42359,50.23,43131
42360,49.44,43131
42361,50.21,43131
42362,50.9,43131
42366,50.07,43131
42367,50.95,43131
42368,50.06,43131
42369,50.8,43131
42373,50.53,43131
42374,49.8,43131
42375,48.21,43131
42376,47.4,43131
42377,47.24,43131
42380,45.46,43131
42381,44.08,43131
42382,42.92,43131
42383,43.21,43131
42384,41.11,43131
42387,39.93,43131
42388,40.12,43131
42389,39.6,43131
42390,40.02,43131
42391,43.06,43131
42394,42.41,43131
42395,43.44,43131
42396,44.52,43131
42397,45.03,43131
42398,46.51,43131
42401,45.19,43131
42402,44.07,43131
42403,45.38,43131
42404,45.31,43131
42405,45.04,43131
42408,44.49,43131
42409,41.79,43131
42410,42.17,43131
42411,42.07,43131
42412,44.73,43131
42415,44.5,43131
42416,43.38,43131
42417,45.21,43131
42418,44.81,43131
42419,43.84,43131
42422,45.1,43131
42423,44.09,43131
42424,44.92,43131
42425,44.97,43131
42426,44.31,43131
42429,45.35,43131
42430,45.49,43131
42431,45.35,43131
42432,45.25,43131
42433,46.49,43131
42436,48.32,43131
42437,47.36,43131
42438,48.31,43131
42439,47.72,43131
42440,48.04,43131
42443,47.17,43131
42444,46.69,43131
42445,47.69,43131
42446,48.15,43131
42447,48.03,43131
42450,48.41,43131
42451,48.91,43131
42452,47.8,43131
42453,47.78,43131
42457,47.51,43131
42458,47.1,43131
42459,47.6,43131
42460,47.81,43131
42461,46.22,43131
42464,45.03,43131
42465,44.64,43131
42466,46,43131
42467,45.23,43131
42468,47.29,43131
42471,48.12,43131
42472,49.15,43131
42473,48.91,43131
42474,48.49,43131
42475,47.48,43131
42478,47.15,43131
42479,48.09,43131
42480,49.71,43131
42481,49.14,43131
42482,49.96,43131
42485,49.62,43131
42486,50.46,43131
42487,51.29,43131
42488,51.79,43131
42489,51.54,43131
42492,50.65,43131
42493,50,43131
42494,50.04,43131
42495,50.34,43131
42496,50.9,43131
42499,49.66,43131
42500,50.95,43131
42501,52.21,43131
42502,52.25,43131
42503,51.65,43131
42506,52.48,43131
42507,52.96,43131
42508,53.07,43131
42509,52.99,43131
42510,52.86,43131
42513,52.88,43131
42514,53.07,43131
42515,53.74,43131
42516,53.74,43131
42517,53.86,43131
42520,54.13,43131
42521,53.84,43131
42522,53.7,43131
42523,53.89,43131
42524,53.43,43131
42527,54.23,43131
42528,54.94,43131
42529,55.75,43131
42530,55.3,43131
42531,54.25,43131
42534,54.14,43131
42535,53.78,43131
42536,53.23,43131
42537,51.74,43131
42538,53.38,43131
42541,54.61,43131
42542,54.76,43131
42543,54.43,43131
42544,55.24,43131
42545,53.14,43131
42548,52.48,43131
42549,54.2,43131
42550,56.26,43131
42551,54.8,43131
42552,55.81,43131
42555,55.65,43131
42556,54.11,43131
42557,55.18,43131
42558,53.21,43131
42559,53.73,43131
42562,53.52,43131
42563,55.02,43131
42564,53.22,43131
42565,53.76,43131
42566,53.56,43131
42569,53.03,43131
42570,53.13,43131
42571,53.49,43131
42572,52.58,43131
42573,52.27,43131
42576,51.62,43131
42577,51.4,43131
42578,50.26,43131
42579,49.48,43131
42580,49.81,43131
42583,48.71,43131
42584,48.34,43131
42585,49.16,43131
42586,49.82,43131
42587,49.79,43131
42590,50.65,43131
42591,50.45,43131
42592,49.91,43131
42593,51.38,43131
42594,52.02,43131
42597,53,43131
42598,53.74,43131
42599,54.41,43131
42600,55.39,43131
42601,55.47,43131
42604,54.11,43131
42605,54.85,43131
42606,54.01,43131
42607,54.33,43131
42608,54.59,43131
42611,53.99,43131
42612,53.33,43131
42613,51.61,43131
42614,50.31,43131
42615,51.56,43131
42618,52.17,43131
42619,51.93,43131
42620,52.76,43131
42621,54.65,43131
42622,52.95,43131
42625,53.35,43131
42626,52.51,43131
42627,51.48,43131
42628,51.93,43131
42629,51.16,43131
42632,51.38,43131
42633,51.37,43131
42634,52.01,43131
42635,53.03,43131
42636,51.46,43131
42639,52.74,43131
42640,51.59,43131
42641,53.61,43131
42642,54.16,43131
42643,54.62,43131
42646,55.21,43131
42647,55.36,43131
42648,56.16,43131
42649,56.65,43131
42650,56.26,43131
42653,57.05,43131
42654,56.38,43131
42655,55.94,43131
42656,56.26,43131
42657,56.09,43131
42660,55.85,43131
42661,56.35,43131
42662,57.19,43131
42663,56.3,43131
42664,56.8,43131
42667,56.9,43131
42668,56.54,43131
42669,55.63,43131
42670,55.93,43131
42671,55.14,43131
42674,53.48,43131
42675,53.4,43131
42676,52.52,43131
42677,52.06,43131
42678,51.6,43131
42681,52.24,43131
42682,52.37,43131
42683,52.75,43131
42684,52.34,43131
42685,51.05,43131
42688,50.48,43131
42689,52.42,43131
42690,52.16,43131
42691,52.36,43131
42692,52.53,43131
42695,54.23,43131
42696,54.42,43131
42697,54.23,43131
42698,54.22,43131
42699,52.74,43131
42702,53.64,43131
42703,51.89,43131
42704,55.14,43131
42705,56.08,43131
42706,56.9,43131
42709,57.52,43131
42710,56.82,43131
42711,56.13,43131
42712,56.53,43131
42713,56.98,43131
42716,57.56,43131
42717,57.61,43131
42718,56.45,43131
42719,56.52,43131
42720,57.13,43131
42723,56.99,43131
42724,57.67,43131
42725,57.04,43131
42726,57.41,43131
42727,57.49,43131
42731,58.26,43131
42732,58.51,43131
42733,58.53,43131
42734,58.58,43131
42737,58.58,43131
42738,57.51,43131
42739,58.39,43131
42740,58.66,43131
42741,58.82,43131
42744,57.01,43131
42745,55.92,43131
42746,56.97,43131
42747,57.79,43131
42748,57.13,43131
42751,57.48,43131
42752,57.39,43131
42753,56.1,43131
42754,56.36,43131
42755,57.53,43131
42758,57.05,43131
42759,57.17,43131
42760,56.62,43131
42761,57.33,43131
42762,56.36,43131
42765,56.18,43131
42766,56.39,43131
42767,57.47,43131
42768,57.14,43131
42769,57.45,43131
42772,56.65,43131
42773,55.94,43131
42774,56.16,43131
42775,56.64,43131
42776,57.38,43131
42779,56.33,43131
42780,56.54,43131
42781,56.33,43131
42782,56.31,43131
42783,56.33,43131
42786,56.41,43131
42787,56.34,43131
42788,55.82,43131
42789,56.51,43131
42790,56.26,43131
42793,56.37,43131
42794,56.65,43131
42795,56.48,43131
42796,55.71,43131
42797,56.3,43131
42800,56.43,43131
42801,56.32,43131
42802,53.98,43131
42803,53.15,43131
42804,52.29,43131
42807,52.33,43131
42808,51.89,43131
42809,52.52,43131
42810,52.36,43131
42811,52.37,43131
42814,52.35,43131
42815,51.99,43131
42816,51.86,43131
42817,51.53,43131
42818,51.77,43131
42821,51.93,43131
42822,52.24,43131
42823,53.1,43131
42824,53.74,43131
42825,54.12,43131
42828,53.95,43131
42829,54.81,43131
42830,54.95,43131
42831,55.4,43131
42832,55.74,43131
42835,56.57,43131
42836,56.91,43131
42837,56.86,43131
42838,56.99,43131
42842,56.65,43131
42843,56.31,43131
42844,54.45,43131
42845,54.4,43131
42846,53.64,43131
42849,53.28,43131
42850,53.43,43131
42851,53.36,43131
42852,52.76,43131
42853,53.06,43131
42856,52.62,43131
42857,51.49,43131
42858,51.77,43131
42859,49.68,43131
42860,50.58,43131
42863,50.92,43131
42864,50.42,43131
42865,51.58,43131
42866,51.96,43131
42867,51.8,43131
42870,52.44,43131
42871,52.57,43131
42872,53.05,43131
42873,53.23,43131
42874,54.2,43131
42877,54.65,43131
42878,54.91,43131
42879,54.59,43131
42880,52.44,43131
42881,53.19,43131
42884,53.36,43131
42885,53.17,43131
42886,51.95,43131
42887,51.86,43131
42888,51.24,43131
42891,50.97,43131
42892,51.37,43131
42893,49.66,43131
42894,49.77,43131
42895,49.94,43131
42898,50,43131
42899,50.32,43131
42900,48.87,43131
42901,48.87,43131
42902,49.23,43131
42905,48.74,43131
42906,47.91,43131
42907,46.78,43131
42908,46.97,43131
42909,47.26,43131
42912,47.55,43131
42913,48.5,43131
42914,49.03,43131
42915,49.22,43131
42916,50.28,43131
42919,51.28,43131
42920,51.14,43131
42921,49.47,43131
42922,49.73,43131
42923,48.36,43131
42926,48.67,43131
42927,49.23,43131
42928,49.35,43131
42929,49.87,43131
42930,50.4,43131
42933,50.01,43131
42934,50.31,43131
42935,51.1,43131
42936,50.69,43131
42937,49.59,43131
42940,50.01,43131
42941,51.34,43131
42942,51.95,43131
42943,52.24,43131
42944,52.77,43131
42947,53.3,43131
42948,52.51,43131
42949,52.85,43131
42950,52.4,43131
42951,52.92,43131
42954,52.94,43131
42955,52.73,43131
42956,52.95,43131
42957,51.93,43131
42958,52.08,43131
42961,50.92,43131
42962,50.8,43131
42963,50.27,43131
42964,50.74,43131
42965,52.33,43131
42968,51.19,43131
42969,51.73,43131
42970,52.35,43131
42971,51.76,43131
42972,52.07,43131
42975,51.57,43131
42976,51.97,43131
42977,51.13,43131
42978,53.11,43131
42979,53.11,43131
42982,52.69,43131
42983,53.59,43131
42984,54.17,43131
42985,54.31,43131
42986,53.47,43131
42989,53.72,43131
42990,53.97,43131
42991,54.65,43131
42992,55.03,43131
42993,55.27,43131
42996,54.99,43131
42997,54.59,43131
42998,55.44,43131
42999,55.56,43131
43000,55.78,43131
43003,57.55,43131
43004,57.24,43131
43005,57.06,43131
43006,56.57,43131
43007,56.31,43131
43010,55.58,43131
43011,55.47,43131
43012,55.29,43131
43013,56.29,43131
43014,54.98,43131
43017,55.14,43131
43018,55.96,43131
43019,56.39,43131
43020,55.77,43131
43021,56.54,43131
43024,57.07,43131
43025,56.97,43131
43026,57.26,43131
43027,56.57,43131
43028,57.17,43131
43031,56.94,43131
43032,57.73,43131
43033,57.82,43131
43034,58.53,43131
43035,59.58,43131
43038,60.1,43131
43039,60.44,43131
43040,59.99,43131
43041,60.11,43131
43042,61.52,43131
43045,63.63,43131
43046,63.21,43131
43047,63.02,43131
43048,63.49,43131
43049,63.22,43131
43052,62.97,43131
43053,61.87,43131
43054,61.57,43131
43055,61.13,43131
43056,62.33,43131
43059,61.86,43131
43060,62.09,43131
43061,62.72,43131
43062,62.97,43131
43063,63.18,43131
43066,63.09,43131
43067,62.99,43131
43068,62.24,43131
43069,62.34,43131
43070,63.46,43131
43073,62.24,43131
43074,62.64,43131
43075,61.03,43131
43076,61.95,43131
43077,63.03,43131
43080,64,43131
43081,62.73,43131
43082,61.81,43131
43083,62.66,43131
43084,62.65,43131
43087,62.91,43131
43088,63.4,43131
43089,64.11,43131
43090,64.43,43131
43091,64.73,43131
43095,66.46,43131
43096,65.99,43131
43097,66.16,43131
43098,66.87,43131
43102,66.57,43131
43103,67.84,43131
43104,68.07,43131
43105,67.62,43131
43108,67.78,43131
43109,68.82,43131
43110,69.2,43131
43111,69.26,43131
43112,69.87,43131
43115,70.26,43131
43116,69.15,43131
43117,69.38,43131
43118,69.31,43131
43119,68.61,43131
43122,69.03,43131
43123,69.96,43131
43124,70.53,43131
43125,70.42,43131
43126,70.52,43131
43129,69.46,43131
43130,69.02,43131
43131,69.05,43131
41442,90.66,43097
41443,90.53,43097
41444,90.33,43097
41445,88.02,43097
41446,87.31,43097
41449,88.16,43097
41450,88.56,43097
41451,88.79,43097
41452,88.81,43097
41453,88.14,43097
41456,87.52,43097
41457,88.17,43097
41458,88.06,43097
41459,88.01,43097
41460,87.77,43097
41463,87.96,43097
41464,88.1,43097
41465,88.67,43097
41466,89.15,43097
41467,88.78,43097
41470,88.44,43097
41471,88.25,43097
41472,88.25,43097
41473,88.21,43097
41474,88.23,43097
41477,88.38,43097
41478,88.91,43097
41479,89.04,43097
41480,89.54,43097
41481,90.36,43097
41484,90.27,43097
41485,90.33,43097
41486,90.22,43097
41487,89.82,43097
41488,89.87,43097
41491,90.18,43097
41492,89.99,43097
41493,89.76,43097
41494,90.26,43097
41495,90.22,43097
41498,90.2,43097
41499,90.28,43097
41500,90.43,43097
41501,90.42,43097
41502,90.26,43097
41505,89.96,43097
41506,90.28,43097
41507,90.42,43097
41508,90.22,43097
41509,89.79,43097
41512,89.97,43097
41513,90,43097
41514,89.64,43097
41515,89.36,43097
41516,89.89,43097
41519,90.41,43097
41520,89.98,43097
41521,90.26,43097
41522,90.19,43097
41523,90.06,43097
41526,89.55,43097
41527,89.59,43097
41528,89.63,43097
41529,89.88,43097
41530,89.91,43097
41533,89.94,43097
41534,89.69,43097
41535,89.77,43097
41536,89.65,43097
41537,89.74,43097
41540,89.83,43097
41541,90.03,43097
41542,89.88,43097
41543,90.37,43097
41544,89.82,43097
41547,90.11,43097
41548,90.34,43097
41549,90.38,43097
41550,90.06,43097
41551,90.49,43097
41554,90.65,43097
41555,90.25,43097
41556,90.27,43097
41557,90.27,43097
41558,90.4,43097
41561,90.22,43097
41562,90.15,43097
41563,89.62,43097
41564,89.5,43097
41565,90.24,43097
41568,90.43,43097
41569,90.26,43097
41570,89.69,43097
41571,89.36,43097
41572,89.7,43097
41575,90.25,43097
41576,90.14,43097
41577,91.19,43097
41578,91.05,43097
41579,90.56,43097
41582,90.55,43097
41583,90.83,43097
41584,90.68,43097
41585,90.77,43097
41586,90.39,43097
41589,90.66,43097
41590,90.74,43097
41591,91.01,43097
41592,90.78,43097
41593,91.2,43097
41596,91.14,43097
41597,90.19,43097
41598,90.68,43097
41599,90.54,43097
41600,90.89,43097
41603,91.51,43097
41604,91.54,43097
41605,92.11,43097
41606,92.47,43097
41607,91.82,43097
41610,92.65,43097
41611,92.75,43097
41612,92.2,43097
41613,91.71,43097
41614,92.26,43097
41617,92.26,43097
41618,92.53,43097
41619,93.16,43097
41620,92.54,43097
41621,92.19,43097
41624,92.27,43097
41625,92.03,43097
41626,91.94,43097
41627,91.72,43097
41628,91.83,43097
41631,91.25,43097
41632,91.2,43097
41634,91.12,43097
41635,91.05,43097
41638,90.92,43097
41639,90.44,43097
41641,89.57,43097
41642,89.56,43097
41645,90.28,43097
41646,89.45,43097
41647,89.41,43097
41648,89.82,43097
41649,89.96,43097
41652,89.89,43097
41653,90.74,43097
41654,91.56,43097
41655,91.42,43097
41656,91.63,43097
41659,91.74,43097
41660,92,43097
41661,92.82,43097
41662,92.39,43097
41663,92.9,43097
41666,92.82,43097
41667,93.21,43097
41668,93.01,43097
41669,92.63,43097
41670,92.05,43097
41673,92.21,43097
41674,92.36,43097
41675,92.96,43097
41676,93.08,43097
41677,93.85,43097
41680,93.07,43097
41681,93.58,43097
41682,93.64,43097
41683,93.95,43097
41684,93.91,43097
41687,94.09,43097
41688,93.57,43097
41689,93.38,43097
41690,93.54,43097
41691,93.46,43097
41694,93.76,43097
41695,93.34,43097
41696,93.24,43097
41697,93.54,43097
41698,93.69,43097
41701,93.57,43097
41702,93.06,43097
41703,92.86,43097
41704,93.17,43097
41705,93.62,43097
41708,93.84,43097
41709,94.28,43097
41710,94.45,43097
41711,94.61,43097
41712,94.86,43097
41715,94.14,43097
41716,94.09,43097
41717,93.83,43097
41718,94.05,43097
41719,94.02,43097
41722,93.96,43097
41723,93.96,43097
41724,94.22,43097
41725,94.28,43097
41726,93.85,43097
41729,93.95,43097
41730,93.6,43097
41731,94.33,43097
41732,94.88,43097
41733,94.87,43097
41736,94.87,43097
41737,94.71,43097
41738,94.62,43097
41739,94.55,43097
41740,94.27,43097
41743,94.29,43097
41744,94.3,43097
41745,94.02,43097
41746,93.85,43097
41750,93.94,43097
41751,93.98,43097
41752,94.16,43097
41753,94.05,43097
41754,93.93,43097
41757,93.96,43097
41758,94.1,43097
41759,94,43097
41760,94.13,43097
41761,94.2,43097
41764,94.06,43097
41765,94.05,43097
41766,94.5,43097
41767,94.54,43097
41768,94.18,43097
41771,94.42,43097
41772,94.57,43097
41773,94.56,43097
41774,94.93,43097
41775,95.17,43097
41778,94.89,43097
41779,95.12,43097
41780,95.13,43097
41781,95.45,43097
41782,95.67,43097
41785,95.79,43097
41786,95.81,43097
41787,95.94,43097
41788,95.63,43097
41789,95.89,43097
41792,96.02,43097
41793,95.98,43097
41794,95.76,43097
41795,96.17,43097
41796,95.68,43097
41799,96.03,43097
41800,96.19,43097
41801,96.42,43097
41802,96.68,43097
41803,96.5,43097
41806,97.45,43097
41807,98.61,43097
41808,99.06,43097
41809,99.47,43097
41810,99.57,43097
41813,99.96,43097
41814,100.55,43097
41815,100.28,43097
41816,99.58,43097
41817,99.77,43097
41820,99.46,43097
41821,100,43097
41822,99.94,43097
41823,99.9,43097
41824,99.65,43097
41827,99.88,43097
41828,99.2,43097
41829,99.24,43097
41830,99.21,43097
41831,99.23,43097
41834,100.24,43097
41835,99.55,43097
41836,98.95,43097
41837,98.26,43097
41838,97.72,43097
41841,99.37,43097
41842,98.62,43097
41843,99.42,43097
41844,99.24,43097
41845,99.41,43097
41848,98.99,43097
41849,99.64,43097
41850,99.81,43097
41851,99.53,43097
41852,99.99,43097
41855,99.76,43097
41856,99.58,43097
41857,99.72,43097
41858,100.37,43097
41859,99.79,43097
41862,99.78,43097
41863,99.44,43097
41864,100.09,43097
41865,99.13,43097
41866,99.63,43097
41869,99.38,43097
41870,99.32,43097
41871,99.02,43097
41872,98.81,43097
41873,98.78,43097
41876,98.94,43097
41877,98.67,43097
41878,98.63,43097
41879,97.74,43097
41880,97.59,43097
41883,97.51,43097
41884,96.99,43097
41885,97.65,43097
41886,97.31,43097
41887,97.21,43097
41890,97.7,43097
41891,98.26,43097
41892,98.63,43097
41893,97.73,43097
41894,97.56,43097
41897,97.67,43097
41898,97.88,43097
41899,98.02,43097
41900,98.05,43097
41901,97.98,43097
41904,97.88,43097
41905,97.57,43097
41906,97.36,43097
41907,97.24,43097
41908,96.33,43097
41911,95.46,43097
41912,94.47,43097
41913,94.54,43097
41914,93.84,43097
41915,93.38,43097
41918,94.31,43097
41919,94.03,43097
41920,94.01,43097
41921,93.68,43097
41922,94,43097
41925,94.43,43097
41926,93.32,43097
41927,91.7,43097
41928,91.13,43097
41929,91.23,43097
41932,90.69,43097
41933,89.34,43097
41934,88.98,43097
41935,89.85,43097
41936,90.35,43097
41939,90.51,43097
41940,90.95,43097
41941,91.51,43097
41942,91.14,43097
41943,91.26,43097
41946,90.88,43097
41947,90.44,43097
41948,89.94,43097
41949,90.47,43097
41950,90.28,43097
41953,89.75,43097
41954,89.91,43097
41955,89.17,43097
41956,87.08,43097
41957,88.19,43097
41960,87.92,43097
41961,87.31,43097
41962,86.88,43097
41963,87.15,43097
41964,88.4,43097
41967,87.87,43097
41968,87.3,43097
41969,86.95,43097
41970,83.99,43097
41971,82.75,43097
41974,84.54,43097
41975,83.36,43097
41976,82.95,43097
41977,82.08,43097
41978,81.31,43097
41981,79.14,43097
41982,79.05,43097
41983,76.85,43097
41984,76.43,43097
41985,74.64,43097
41988,73.62,43097
41989,71.81,43097
41990,72.37,43097
41991,71.89,43097
41992,74.44,43097
41995,74.52,43097
41996,76.21,43097
41997,76.04,43097
41999,75.46,43097
42002,74.75,43097
42003,74.86,43097
42004,74.6,43097
42006,73.92,43097
42009,72.73,43097
42010,71.09,43097
42011,70.09,43097
42012,69.9,43097
42013,70.41,43097
42016,69.04,43097
42017,68.98,43097
42018,69.66,43097
42019,68.34,43097
42020,69.34,43097
42023,68.63,43097
42024,68.02,43097
42025,68.5,43097
42026,67.98,43097
42027,68.46,43097
42030,68.33,43097
42031,69.17,43097
42032,68.48,43097
42033,68.94,43097
42034,71.19,43097
42037,71.9,43097
42038,73.94,43097
42039,72.03,43097
42040,73.18,43097
42041,73.32,43097
42044,74.09,43097
42045,73.59,43097
42046,73.03,43097
42047,74.46,43097
42048,74.2,43097
42051,74.01,43097
42052,74.46,43097
42053,73.47,43097
42054,72.78,43097
42055,73.24,43097
42058,73.02,43097
42059,73.4,43097
42060,74.71,43097
42061,74.06,43097
42062,74.89,43097
42065,73.42,43097
42066,74.28,43097
42067,73.34,43097
42068,72.6,43097
42069,71.89,43097
42072,71.26,43097
42073,70.24,43097
42074,70.69,43097
42075,70.55,43097
42076,69.44,43097
42079,69.56,43097
42080,68.95,43097
42081,70.7,43097
42082,69.88,43097
42083,70.46,43097
42086,70.82,43097
42087,69.89,43097
42088,70.27,43097
42089,71.06,43097
42090,69.14,43097
42093,69.74,43097
42094,69.39,43097
42095,70.65,43097
42096,69.39,43097
42100,70.65,43097
42101,69.7,43097
42102,68.26,43097
42103,69.23,43097
42104,69.99,43097
42107,69.83,43097
42108,70.07,43097
42109,72.22,43097
42110,71.95,43097
42111,71.54,43097
42114,71.95,43097
42115,71.81,43097
42116,72.47,43097
42117,73.55,43097
42118,73.13,43097
42121,73.17,43097
42122,72.88,43097
42123,73.5,43097
42124,73.5,43097
42125,73.52,43097
42128,73.94,43097
42129,74.57,43097
42130,74.56,43097
42131,73.47,43097
42132,73.75,43097
42135,73.66,43097
42136,74.07,43097
42137,74,43097
42138,74.21,43097
42139,74.32,43097
42142,73.78,43097
42143,72.22,43097
42144,72.66,43097
42145,73.12,43097
42146,72.62,43097
42149,72.77,43097
42150,71.89,43097
42151,70.73,43097
42152,71.16,43097
42153,72.51,43097
42156,71.75,43097
42157,72.52,43097
42158,71.79,43097
42159,70.7,43097
42160,71.8,43097
42163,71.17,43097
42164,72.41,43097
42165,73.31,43097
42166,72.66,43097
42167,71.65,43097
42170,71.81,43097
42171,71.99,43097
42172,72.1,43097
42173,72.37,43097
42174,71.39,43097
42177,71.87,43097
42178,72.23,43097
42179,71.71,43097
42180,71.21,43097
42181,71.08,43097
42184,70.5,43097
42185,70.84,43097
42186,70.16,43097
42187,70.03,43097
42188,68.91,43097
42191,65.99,43097
42192,66.31,43097
42193,66.47,43097
42194,67.57,43097
42195,68.19,43097
42198,68,43097
42199,67.97,43097
42200,66.71,43097
42201,66.37,43097
42202,66.22,43097
42205,66.03,43097
42206,66.71,43097
42207,65.98,43097
42208,65.48,43097
42209,64.76,43097
42212,64.7,43097
42213,64.79,43097
42214,64.91,43097
42215,64.78,43097
42216,64.27,43097
42219,62.25,43097
42220,62.59,43097
42221,62.19,43097
42222,62.49,43097
42223,62,43097
42226,63.17,43097
42227,62.35,43097
42228,62.86,43097
42229,62.75,43097
42230,62.64,43097
42233,62.58,43097
42234,62.12,43097
42235,60.63,43097
42236,59.66,43097
42237,58.18,43097
42240,56.29,43097
42241,56.91,43097
42242,56.97,43097
42243,60.7,43097
42244,62.72,43097
42247,65.7,43097
42248,61.21,43097
42249,62.19,43097
42250,62.32,43097
42251,61.16,43097
42254,59.67,43097
42255,61.5,43097
42256,60.32,43097
42257,61.6,43097
42258,60.91,43097
42261,59.54,43097
42262,59.77,43097
42263,60.9,43097
42264,60.3,43097
42265,58.95,43097
42268,60.2,43097
42269,60.65,43097
42270,59.39,43097
42271,59.62,43097
42272,59.78,43097
42275,58.72,43097
42276,59.08,43097
42277,59.1,43097
42278,58.35,43097
42279,58.54,43097
42282,59.65,43097
42283,61.47,43097
42284,61.15,43097
42285,61.63,43097
42286,61.66,43097
42289,60.06,43097
42290,60.06,43097
42291,59.98,43097
42292,59.84,43097
42293,60.43,43097
42296,59.31,43097
42297,59.63,43097
42298,59.12,43097
42299,59.6,43097
42300,59.25,43097
42303,59.09,43097
42304,58.51,43097
42305,60.28,43097
42306,60.04,43097
42307,60.63,43097
42310,60.3,43097
42311,61.41,43097
42312,59.9,43097
42313,59.44,43097
42314,58.97,43097
42317,58.88,43097
42318,59.07,43097
42319,57.95,43097
42320,57.19,43097
42321,56.88,43097
42324,57.08,43097
42325,56.11,43097
42326,56.42,43097
42327,56.15,43097
42328,56.13,43097
42331,56.39,43097
42332,57.73,43097
42333,57.83,43097
42334,57.27,43097
42335,56.49,43097
42338,56.02,43097
42339,56,43097
42340,55.2,43097
42341,55.91,43097
42342,55.38,43097
42345,54.05,43097
42346,53.84,43097
42347,53.77,43097
42348,53.8,43097
42349,52.83,43097
42352,52,43097
42353,52.24,43097
42354,51.25,43097
42355,50.96,43097
42356,50.56,43097
42359,49.86,43097
42360,49.08,43097
42361,49.86,43097
42362,50.55,43097
42366,49.7,43097
42367,50.58,43097
42368,49.69,43097
42369,50.43,43097
42373,50.17,43097
42374,49.45,43097
42375,47.85,43097
42376,47.05,43097
42377,46.9,43097
42380,45.1,43097
42381,43.72,43097
42382,42.57,43097
42383,42.86,43097
42384,40.77,43097
42387,39.61,43097
